policy_id,issue_age,duration_years,account_value,guarantee_base,product_type,equity_allocation,guarantee_moneyness
2871,74,9,138850.34,122985.46,VA_GMWB,0.851,1.129
2872,46,11,73785.62,60079.15,FIA_UNCAPPED,0.245,1.228
2873,63,14,106505.67,119596.51,FIA_UNCAPPED,0.724,0.891
2874,54,2,55856.59,57782.55,FIA_UNCAPPED,0.875,0.967
2875,73,8,125246.13,120942.65,FIA_CAPPED,0.879,1.036
2876,55,12,131160.17,133758.86,VA_GMWB,0.813,0.981
2877,68,7,67545.16,54036.13,VA_GMAB,0.865,1.25
2878,69,2,126180.0,149156.96,FIA_CAPPED,0.658,0.846
2879,48,8,50000.0,60463.64,FIA_UNCAPPED,0.54,0.827
2880,66,8,65814.63,73678.65,VA_GMWB,0.481,0.893
2881,56,7,92676.56,93410.87,VA_GMWB,0.96,0.992
2882,72,6,50000.0,51110.16,VA_GMWB,0.689,0.978
2883,45,5,60864.24,64807.11,VA_GMAB,0.785,0.939
2884,70,14,50000.0,63795.59,VA_GMWB,0.291,0.784
2885,60,1,50000.0,46590.09,FIA_UNCAPPED,0.933,1.073
2886,55,2,77748.36,77794.37,FIA_CAPPED,0.594,0.999
2887,50,10,50000.0,40539.46,FIA_CAPPED,0.892,1.233
2888,65,1,71469.86,76176.69,FIA_UNCAPPED,0.828,0.938
2889,52,10,66767.38,71752.12,VA_GMWB,0.214,0.931
2890,46,4,50000.0,52084.1,FIA_CAPPED,0.583,0.96
2891,62,3,95237.18,106929.04,FIA_UNCAPPED,0.21,0.891
2892,54,8,50000.0,57301.2,FIA_CAPPED,0.626,0.873
2893,51,5,166014.35,179509.66,VA_GMAB,0.253,0.925
2894,61,8,62400.75,67786.84,VA_GMWB,0.748,0.921
2895,46,6,59118.89,50603.43,FIA_CAPPED,0.39,1.168
2896,59,6,95135.54,99195.12,VA_GMWB,0.663,0.959
2897,48,7,118962.27,114718.33,VA_GMAB,0.965,1.037
2898,68,8,71232.87,72638.99,VA_GMAB,0.219,0.981
2899,47,8,50000.0,55802.41,VA_GMWB,0.379,0.896
2900,53,1,64952.56,57770.37,VA_GMAB,0.358,1.124
2901,51,3,64560.43,64829.84,VA_GMWB,0.866,0.996
2902,70,11,50000.0,55509.5,VA_GMAB,0.873,0.901
2903,53,5,50000.0,50243.07,VA_GMWB,0.27,0.995
2904,57,6,69070.23,71749.65,VA_GMAB,0.807,0.963
2905,61,13,92317.57,73854.06,VA_GMWB,0.621,1.25
2906,57,12,99293.35,100102.41,VA_GMWB,0.278,0.992
2907,73,5,50000.0,53986.78,FIA_UNCAPPED,0.891,0.926
2908,45,6,78504.52,81302.92,VA_GMAB,0.295,0.966
2909,71,3,102421.42,121008.24,VA_GMAB,0.967,0.846
2910,63,7,131051.76,156628.54,FIA_CAPPED,0.786,0.837
2911,47,14,50000.0,56629.19,VA_GMAB,0.214,0.883
2912,58,11,56840.72,45472.57,VA_GMWB,0.692,1.25
2913,47,7,50000.0,59597.36,FIA_CAPPED,0.973,0.839
2914,48,11,50000.0,49205.22,VA_GMAB,0.285,1.016
2915,56,7,50000.0,48937.49,VA_GMWB,0.253,1.022
2916,68,6,50000.0,45635.55,FIA_UNCAPPED,0.587,1.096
2917,68,4,50000.0,60018.44,VA_GMWB,0.595,0.833
2918,71,4,50000.0,46168.18,VA_GMAB,0.431,1.083
2919,51,2,66427.93,74326.36,VA_GMWB,0.852,0.894
2920,51,13,112530.48,90024.39,VA_GMAB,0.729,1.25
2921,50,2,50000.0,47970.9,VA_GMWB,0.713,1.042
2922,65,2,62603.56,57092.67,VA_GMAB,0.41,1.097
2923,56,4,54270.88,59619.58,FIA_CAPPED,0.309,0.91
2924,71,5,64364.71,76747.32,VA_GMAB,0.228,0.839
2925,57,6,50000.0,45118.81,FIA_UNCAPPED,0.537,1.108
2926,54,5,68754.96,61940.29,VA_GMWB,0.227,1.11
2927,56,4,138952.9,184699.02,FIA_UNCAPPED,0.996,0.752
2928,47,11,141317.78,178742.54,VA_GMAB,0.433,0.791
2929,64,14,57655.41,65595.71,VA_GMWB,0.917,0.879
2930,73,12,72571.52,87748.75,FIA_CAPPED,0.278,0.827
2931,73,10,50000.0,51904.9,VA_GMAB,0.533,0.963
2932,55,14,50000.0,46506.12,VA_GMWB,0.361,1.075
2933,59,2,171065.2,156841.92,VA_GMAB,0.69,1.091
2934,68,13,97322.48,119063.85,VA_GMAB,0.737,0.817
2935,57,12,106013.97,127793.17,VA_GMAB,0.976,0.83
2936,60,2,50000.0,48988.85,FIA_UNCAPPED,0.661,1.021
2937,52,7,64205.22,70763.71,FIA_CAPPED,0.93,0.907
2938,52,11,60854.61,48683.69,VA_GMWB,0.824,1.25
2939,45,3,54290.12,58209.1,VA_GMAB,0.524,0.933
2940,45,9,55401.93,52524.39,VA_GMAB,0.546,1.055
2941,46,9,87963.66,100083.66,VA_GMAB,0.763,0.879
2942,47,1,50000.0,47131.68,FIA_UNCAPPED,0.595,1.061
2943,54,11,136678.65,128116.9,FIA_UNCAPPED,0.214,1.067
2944,72,4,81762.53,87534.87,VA_GMWB,0.292,0.934
2945,56,3,53742.34,43659.52,FIA_UNCAPPED,0.874,1.231
2946,57,6,91298.63,91989.46,VA_GMAB,0.357,0.992
2947,52,5,90351.2,83328.33,VA_GMWB,0.934,1.084
2948,61,5,81637.57,100556.23,FIA_CAPPED,0.239,0.812
2949,72,9,56615.83,61056.49,VA_GMAB,0.979,0.927
2950,50,4,50000.0,62995.02,VA_GMAB,0.878,0.794
2951,48,7,50000.0,48331.83,VA_GMAB,0.694,1.035
2952,49,12,116949.19,117986.65,VA_GMAB,0.665,0.991
2953,49,6,117361.89,133832.36,VA_GMAB,0.505,0.877
2954,45,2,50000.0,61032.85,FIA_UNCAPPED,0.678,0.819
2955,55,13,50000.0,54606.96,FIA_CAPPED,0.967,0.916
2956,58,8,69413.0,63453.71,VA_GMAB,0.43,1.094
2957,56,12,140114.8,160933.33,VA_GMAB,0.708,0.871
2958,53,10,223238.34,240332.1,FIA_CAPPED,0.794,0.929
2959,67,8,50000.0,56914.72,VA_GMAB,0.323,0.879
2960,64,5,58592.15,55659.51,VA_GMWB,0.864,1.053
2961,56,9,50000.0,55685.4,VA_GMWB,0.3,0.898
2962,55,3,81019.11,82836.91,FIA_UNCAPPED,0.474,0.978
2963,65,11,50000.0,46311.38,FIA_CAPPED,0.5,1.08
2964,56,13,79890.52,78886.52,FIA_CAPPED,0.219,1.013
2965,48,5,50000.0,54207.16,FIA_CAPPED,0.936,0.922
2966,71,14,76065.47,78528.48,FIA_CAPPED,0.325,0.969
2967,67,5,55389.12,59327.58,FIA_UNCAPPED,0.787,0.934
2968,51,4,128078.7,138496.72,VA_GMWB,0.26,0.925
2969,46,14,50000.0,40000.0,VA_GMWB,0.709,1.25
2970,57,3,50000.0,57026.06,FIA_CAPPED,0.46,0.877
2971,71,2,105974.4,121436.71,VA_GMWB,0.218,0.873
2972,72,6,50315.43,52796.08,FIA_UNCAPPED,0.582,0.953
2973,70,12,50000.0,56843.62,VA_GMAB,0.738,0.88
2974,56,14,99916.31,113483.31,VA_GMAB,0.896,0.88
2975,71,9,77054.05,77386.92,VA_GMAB,0.251,0.996
2976,58,2,50000.0,60002.25,VA_GMWB,0.478,0.833
2977,48,4,90403.53,96840.97,VA_GMAB,0.319,0.934
2978,54,5,82280.58,104586.97,VA_GMAB,0.487,0.787
2979,66,8,50000.0,47728.63,VA_GMAB,0.207,1.048
2980,63,14,73505.71,79897.27,FIA_CAPPED,0.209,0.92
2981,71,12,60022.52,68307.74,FIA_CAPPED,0.604,0.879
2982,49,8,77198.71,64325.15,FIA_UNCAPPED,0.632,1.2
2983,72,9,145743.64,157109.72,VA_GMWB,0.481,0.928
2984,67,8,85917.98,98303.81,VA_GMWB,0.496,0.874
2985,71,1,50000.0,55878.15,VA_GMAB,0.508,0.895
2986,66,1,81771.82,89555.24,VA_GMAB,0.907,0.913
2987,59,3,142018.71,165305.93,FIA_CAPPED,0.792,0.859
2988,62,13,50000.0,54293.96,VA_GMWB,0.445,0.921
2989,65,5,57983.11,67646.38,FIA_CAPPED,0.342,0.857
2990,72,5,135833.59,157436.52,VA_GMAB,0.702,0.863
2991,73,5,51321.18,67151.89,VA_GMAB,0.533,0.764
2992,74,6,82255.96,82267.83,FIA_CAPPED,0.699,1.0
2993,54,3,99837.52,80887.84,VA_GMAB,0.975,1.234
2994,46,13,84206.12,80767.34,FIA_UNCAPPED,0.352,1.043
2995,48,3,103766.84,103030.59,VA_GMAB,0.918,1.007
2996,73,11,106401.02,106428.59,VA_GMAB,0.649,1.0
2997,49,11,50000.0,42930.9,VA_GMWB,0.987,1.165
2998,70,5,50000.0,48185.75,FIA_UNCAPPED,0.709,1.038
2999,62,5,79485.69,71301.05,FIA_CAPPED,0.987,1.115
3000,59,1,50000.0,65399.07,FIA_CAPPED,0.225,0.765
3001,70,3,63429.35,70169.01,VA_GMWB,0.236,0.904
3002,62,7,179981.92,227747.78,VA_GMAB,0.934,0.79
3003,67,11,50000.0,59716.3,VA_GMAB,0.996,0.837
3004,71,6,75264.45,78171.28,VA_GMWB,0.202,0.963
3005,61,7,50000.0,49142.97,VA_GMAB,0.918,1.017
3006,65,4,50209.99,44335.31,VA_GMAB,0.349,1.133
3007,50,10,60742.61,64547.09,FIA_CAPPED,0.654,0.941
3008,57,1,50000.0,60388.14,VA_GMWB,0.354,0.828
3009,59,4,67369.53,83052.79,VA_GMAB,0.263,0.811
3010,56,11,60002.55,63577.05,FIA_UNCAPPED,0.601,0.944
3011,73,1,50000.0,40000.0,VA_GMAB,0.947,1.25
3012,64,6,50000.0,42506.22,FIA_UNCAPPED,0.594,1.176
3013,58,9,50000.0,50679.23,VA_GMWB,0.716,0.987
3014,74,6,70882.08,76559.74,FIA_UNCAPPED,0.669,0.926
3015,60,12,50000.0,40000.0,VA_GMWB,0.287,1.25
3016,56,8,50430.03,62372.58,VA_GMWB,0.205,0.809
3017,57,2,98333.11,89600.78,FIA_CAPPED,0.566,1.097
3018,56,6,50000.0,53779.11,VA_GMAB,0.875,0.93
3019,70,13,50000.0,61159.56,VA_GMAB,0.674,0.818
3020,58,5,61265.18,64952.86,FIA_UNCAPPED,0.355,0.943
3021,65,1,51557.82,52643.18,VA_GMWB,0.264,0.979
3022,64,1,53437.34,65692.64,FIA_UNCAPPED,0.919,0.813
3023,57,2,50000.0,50160.39,VA_GMAB,0.897,0.997
3024,64,2,115144.16,104562.03,FIA_CAPPED,0.406,1.101
3025,68,9,72426.66,59996.83,VA_GMWB,0.645,1.207
3026,55,2,50000.0,56567.84,FIA_UNCAPPED,0.264,0.884
3027,74,12,59447.1,60539.38,FIA_CAPPED,0.9,0.982
3028,71,1,72473.22,106505.16,VA_GMAB,0.935,0.68
3029,66,8,82510.29,90193.09,VA_GMWB,0.94,0.915
3030,64,5,50000.0,57360.71,VA_GMWB,0.944,0.872
3031,51,1,50000.0,53704.89,VA_GMWB,0.609,0.931
3032,47,5,94651.32,75721.06,VA_GMWB,0.76,1.25
3033,64,14,78341.49,71053.98,VA_GMWB,0.245,1.103
3034,55,12,50000.0,55832.43,VA_GMAB,0.494,0.896
3035,70,14,50000.0,48986.81,FIA_UNCAPPED,0.862,1.021
3036,52,14,51892.62,66969.99,FIA_UNCAPPED,0.291,0.775
3037,59,9,65616.29,69808.4,VA_GMWB,0.78,0.94
3038,71,5,50000.0,54131.2,FIA_UNCAPPED,0.432,0.924
3039,64,1,50000.0,55503.94,VA_GMWB,0.362,0.901
3040,62,7,50000.0,64746.08,FIA_CAPPED,0.655,0.772
3041,69,9,91656.41,110814.07,FIA_UNCAPPED,0.85,0.827
3042,71,3,81919.43,65535.55,FIA_CAPPED,0.256,1.25
3043,58,3,101821.41,120554.14,FIA_CAPPED,0.381,0.845
3044,50,3,50000.0,55398.36,FIA_UNCAPPED,0.763,0.903
3045,66,11,73774.05,74629.02,FIA_UNCAPPED,0.929,0.989
3046,61,12,127021.56,122518.07,FIA_CAPPED,0.777,1.037
3047,47,13,58133.66,76677.09,FIA_CAPPED,0.973,0.758
3048,60,6,50000.0,48345.32,FIA_CAPPED,0.322,1.034
3049,64,10,52783.11,52060.02,VA_GMWB,0.833,1.014
3050,72,8,50000.0,46140.5,VA_GMAB,0.759,1.084
3051,65,13,94092.05,100330.78,VA_GMAB,0.305,0.938
3052,74,12,50000.0,53783.82,VA_GMAB,0.336,0.93
3053,66,9,50000.0,53021.59,VA_GMAB,0.47,0.943
3054,68,13,54076.8,48899.1,VA_GMAB,0.213,1.106
3055,71,6,50000.0,49076.19,VA_GMAB,0.736,1.019
3056,46,13,78358.48,66737.1,VA_GMWB,0.624,1.174
3057,65,6,50000.0,50017.82,VA_GMAB,0.391,1.0
3058,56,10,100470.95,101231.45,FIA_UNCAPPED,0.379,0.992
3059,53,12,65601.96,58154.52,FIA_UNCAPPED,0.893,1.128
3060,58,14,69082.12,76166.52,VA_GMWB,0.26,0.907
3061,55,7,50000.0,47317.96,FIA_UNCAPPED,0.646,1.057
3062,68,7,50000.0,58064.12,FIA_UNCAPPED,0.44,0.861
3063,63,9,81494.57,77721.94,VA_GMAB,0.424,1.049
3064,69,4,75091.6,75786.7,VA_GMWB,0.996,0.991
3065,58,14,51187.7,61211.67,VA_GMAB,0.333,0.836
3066,45,8,74018.99,86748.4,FIA_UNCAPPED,0.632,0.853
3067,66,12,79970.49,103550.34,VA_GMAB,0.313,0.772
3068,73,6,75740.36,82860.52,VA_GMAB,0.792,0.914
3069,71,12,54169.06,64952.68,FIA_CAPPED,0.702,0.834
3070,73,5,88169.54,83512.62,FIA_UNCAPPED,0.959,1.056
3071,49,5,50000.0,55529.35,FIA_CAPPED,0.441,0.9
3072,54,4,111572.01,91659.05,VA_GMAB,0.296,1.217
3073,67,14,78029.9,85565.31,FIA_UNCAPPED,0.441,0.912
3074,47,4,50000.0,54164.32,FIA_UNCAPPED,0.408,0.923
3075,55,7,50000.0,46260.63,VA_GMWB,0.697,1.081
3076,53,7,50000.0,63579.39,VA_GMAB,0.273,0.786
3077,73,12,50000.0,62908.77,VA_GMWB,0.655,0.795
3078,57,12,50000.0,64979.23,FIA_CAPPED,0.488,0.769
3079,57,14,50000.0,64241.0,VA_GMAB,0.534,0.778
3080,60,3,129507.21,172469.05,VA_GMWB,0.594,0.751
3081,66,9,116833.74,127839.4,FIA_UNCAPPED,0.603,0.914
3082,46,4,62566.45,65311.44,VA_GMWB,0.906,0.958
3083,57,11,294760.26,353403.83,VA_GMWB,0.392,0.834
3084,58,11,101693.13,110575.37,FIA_CAPPED,0.403,0.92
3085,67,13,50000.0,59408.61,VA_GMWB,0.609,0.842
3086,59,5,50000.0,64313.94,VA_GMAB,0.55,0.777
3087,69,3,51495.94,57639.59,FIA_CAPPED,0.266,0.893
3088,58,5,50000.0,45971.08,FIA_UNCAPPED,0.494,1.088
3089,54,14,50000.0,44961.32,FIA_CAPPED,0.35,1.112
3090,58,4,84945.31,84152.58,VA_GMAB,0.938,1.009
3091,73,11,50000.0,43571.19,VA_GMWB,0.332,1.148
3092,72,5,63662.37,58819.74,VA_GMWB,0.69,1.082
3093,67,9,119639.45,137791.99,VA_GMWB,0.95,0.868
3094,55,10,81785.19,86177.64,VA_GMAB,0.528,0.949
3095,64,11,50000.0,54038.05,FIA_UNCAPPED,0.705,0.925
3096,69,13,63243.66,64190.77,VA_GMAB,0.791,0.985
3097,56,4,72633.4,68334.27,VA_GMWB,0.379,1.063
3098,52,6,50000.0,53299.08,FIA_CAPPED,0.413,0.938
3099,66,7,50000.0,44319.61,VA_GMAB,0.64,1.128
3100,63,3,50000.0,53701.09,VA_GMAB,0.45,0.931
3101,48,9,50000.0,47483.86,FIA_CAPPED,0.85,1.053
3102,48,9,58051.44,57017.62,VA_GMWB,0.68,1.018
3103,72,5,319385.64,319880.73,VA_GMAB,0.563,0.998
3104,62,4,51598.26,48008.12,VA_GMWB,0.223,1.075
3105,55,2,63872.76,69382.97,FIA_CAPPED,0.534,0.921
3106,46,2,150971.52,196739.83,VA_GMWB,0.707,0.767
3107,64,12,107460.34,93827.36,VA_GMAB,0.229,1.145
3108,60,4,74476.76,78331.02,FIA_CAPPED,0.523,0.951
3109,49,1,56630.43,61859.53,FIA_CAPPED,0.21,0.915
3110,70,9,70790.58,94266.29,VA_GMWB,0.975,0.751
3111,54,14,111468.17,158031.7,FIA_CAPPED,0.968,0.705
3112,58,1,50000.0,54590.03,VA_GMWB,0.941,0.916
3113,57,12,50000.0,57745.61,FIA_CAPPED,0.936,0.866
3114,67,2,61391.57,71763.33,VA_GMAB,0.202,0.855
3115,51,13,58687.62,68221.39,FIA_CAPPED,0.302,0.86
3116,50,12,50000.0,44722.6,FIA_CAPPED,0.592,1.118
3117,71,11,50000.0,46173.87,VA_GMAB,0.481,1.083
3118,69,1,86383.01,100606.65,VA_GMWB,0.974,0.859
3119,57,8,77107.38,89000.63,VA_GMAB,0.691,0.866
3120,55,8,50000.0,68548.71,VA_GMAB,0.715,0.729
3121,56,10,76700.89,79726.03,VA_GMWB,0.47,0.962
3122,46,7,50000.0,54490.79,FIA_CAPPED,0.548,0.918
3123,63,14,94834.91,105176.06,VA_GMWB,0.82,0.902
3124,72,14,50000.0,56238.29,VA_GMWB,0.527,0.889
3125,56,8,50000.0,55107.21,FIA_UNCAPPED,0.993,0.907
3126,69,8,76634.29,79473.52,FIA_UNCAPPED,0.878,0.964
3127,56,10,50000.0,54935.81,FIA_UNCAPPED,0.863,0.91
3128,45,9,50000.0,52929.7,VA_GMAB,0.617,0.945
3129,65,13,50000.0,55227.55,FIA_UNCAPPED,0.771,0.905
3130,49,12,50000.0,51705.42,FIA_CAPPED,0.876,0.967
3131,53,4,60344.28,62430.04,VA_GMWB,0.423,0.967
3132,70,1,145219.65,150902.43,VA_GMAB,0.825,0.962
3133,68,7,50000.0,60590.55,VA_GMWB,0.339,0.825
3134,52,8,96997.75,77598.2,VA_GMWB,0.722,1.25
3135,48,8,61124.09,50681.46,VA_GMAB,0.586,1.206
3136,53,2,51218.98,56586.04,VA_GMAB,0.56,0.905
3137,57,5,50000.0,62734.95,VA_GMAB,0.597,0.797
3138,64,8,50000.0,40423.42,VA_GMAB,0.858,1.237
3139,47,5,80529.72,108465.03,VA_GMWB,0.705,0.742
3140,73,7,79705.13,97534.85,VA_GMWB,0.23,0.817
3141,63,9,50000.0,55348.04,VA_GMAB,0.659,0.903
3142,61,8,50000.0,46465.52,FIA_CAPPED,0.282,1.076
3143,45,12,138135.64,113887.01,VA_GMAB,0.32,1.213
3144,57,5,83852.94,70584.66,VA_GMAB,0.292,1.188
3145,65,3,74382.35,72255.15,VA_GMWB,0.663,1.029
3146,54,13,50000.0,54624.15,VA_GMAB,0.962,0.915
3147,60,10,50000.0,56712.7,VA_GMAB,0.307,0.882
3148,46,3,50000.0,54720.16,VA_GMWB,0.733,0.914
3149,60,13,67219.15,77403.93,FIA_UNCAPPED,0.814,0.868
3150,72,7,66602.38,70744.13,VA_GMAB,0.984,0.941
3151,55,5,50000.0,44903.01,VA_GMAB,0.411,1.114
3152,69,7,50000.0,56137.43,FIA_UNCAPPED,0.257,0.891
3153,48,12,66852.92,74699.02,VA_GMWB,0.808,0.895
3154,55,12,50000.0,60041.29,FIA_UNCAPPED,0.932,0.833
3155,60,4,98803.9,104977.58,VA_GMAB,0.221,0.941
3156,68,11,50000.0,58003.88,VA_GMAB,0.344,0.862
3157,60,9,66294.99,63770.72,FIA_UNCAPPED,0.368,1.04
3158,66,13,50000.0,58844.6,FIA_CAPPED,0.481,0.85
3159,47,13,50000.0,55735.73,VA_GMAB,0.593,0.897
3160,60,10,172836.1,155789.54,FIA_UNCAPPED,0.804,1.109
3161,64,8,66338.25,66030.1,VA_GMWB,0.213,1.005
3162,53,12,50000.0,60679.23,FIA_UNCAPPED,0.976,0.824
3163,73,8,63902.05,73324.77,VA_GMWB,0.975,0.871
3164,74,12,50000.0,62524.81,FIA_CAPPED,0.236,0.8
3165,72,4,50000.0,56593.66,VA_GMAB,0.555,0.883
3166,63,9,82844.3,110005.34,VA_GMWB,0.205,0.753
3167,60,10,50000.0,50387.96,FIA_UNCAPPED,0.408,0.992
3168,54,7,50000.0,53188.1,FIA_UNCAPPED,0.584,0.94
3169,74,8,58251.83,59275.01,VA_GMWB,0.897,0.983
3170,49,6,50000.0,61044.28,FIA_UNCAPPED,0.806,0.819
3171,66,12,51075.35,58576.73,VA_GMWB,0.596,0.872
3172,68,8,77214.49,71036.51,FIA_UNCAPPED,0.507,1.087
3173,62,3,50000.0,53405.04,VA_GMAB,0.966,0.936
3174,55,13,58325.32,74324.67,FIA_CAPPED,0.397,0.785
3175,58,14,50000.0,67711.56,FIA_UNCAPPED,0.702,0.738
3176,60,14,75089.96,78588.39,VA_GMAB,0.359,0.955
3177,53,14,121470.27,152857.21,VA_GMWB,0.785,0.795
3178,53,8,249338.04,248086.33,FIA_CAPPED,0.222,1.005
3179,70,14,75742.69,61610.13,FIA_CAPPED,0.558,1.229
3180,61,13,50000.0,54023.13,FIA_CAPPED,0.27,0.926
3181,54,2,50000.0,48963.94,VA_GMAB,0.689,1.021
3182,73,4,76667.15,79860.23,FIA_CAPPED,0.989,0.96
3183,57,2,50000.0,40354.32,FIA_CAPPED,0.425,1.239
3184,60,3,117917.1,137749.99,VA_GMAB,0.639,0.856
3185,65,12,68010.24,68082.09,VA_GMAB,0.564,0.999
3186,65,12,56599.62,72981.52,VA_GMAB,0.432,0.776
3187,51,13,50000.0,42119.71,FIA_UNCAPPED,0.52,1.187
3188,69,14,50000.0,64491.61,VA_GMWB,0.672,0.775
3189,64,14,50000.0,52899.38,VA_GMWB,0.862,0.945
3190,66,1,50000.0,55132.2,VA_GMAB,0.32,0.907
3191,45,4,50000.0,45404.26,VA_GMWB,0.288,1.101
3192,60,9,50000.0,63783.34,VA_GMWB,0.745,0.784
3193,55,9,50000.0,53450.64,VA_GMAB,0.613,0.935
3194,46,7,69198.52,73831.91,VA_GMWB,0.619,0.937
3195,49,1,58136.85,52865.14,VA_GMAB,0.375,1.1
3196,52,1,65463.46,81375.45,VA_GMWB,0.495,0.804
3197,51,6,50000.0,40189.86,VA_GMWB,0.69,1.244
3198,70,12,50000.0,53204.58,VA_GMWB,0.928,0.94
3199,66,13,82975.91,102215.6,VA_GMWB,0.768,0.812
3200,73,4,50000.0,42713.83,VA_GMWB,0.856,1.171
3201,45,5,85746.0,76789.09,VA_GMAB,0.826,1.117
3202,55,3,50000.0,60758.37,VA_GMWB,0.464,0.823
3203,57,5,93642.1,99865.1,VA_GMAB,0.593,0.938
3204,50,14,84627.97,96452.03,VA_GMAB,0.265,0.877
3205,72,12,50000.0,50128.48,VA_GMWB,0.63,0.997
3206,74,13,60540.92,63554.06,FIA_CAPPED,0.728,0.953
3207,51,4,50000.0,45466.28,VA_GMWB,0.37,1.1
3208,45,13,118641.25,121413.52,FIA_CAPPED,0.901,0.977
3209,66,10,75210.42,69364.44,VA_GMAB,0.255,1.084
3210,64,4,50000.0,60817.53,FIA_CAPPED,0.327,0.822
3211,58,7,50869.04,52910.81,FIA_UNCAPPED,0.828,0.961
3212,50,12,50000.0,45732.96,VA_GMWB,0.901,1.093
3213,50,12,53310.25,55558.33,VA_GMAB,0.802,0.96
3214,63,3,50000.0,61988.4,FIA_UNCAPPED,0.367,0.807
3215,47,3,54513.97,43611.18,VA_GMWB,0.853,1.25
3216,56,2,67774.6,86427.5,VA_GMAB,0.404,0.784
3217,72,7,73259.95,97939.09,VA_GMAB,0.748,0.748
3218,58,2,96534.39,112535.73,FIA_UNCAPPED,0.95,0.858
3219,59,8,127238.26,121839.68,FIA_CAPPED,0.639,1.044
3220,72,12,131890.86,135317.19,VA_GMWB,0.719,0.975
3221,63,3,57312.55,56842.52,VA_GMWB,0.621,1.008
3222,74,6,50000.0,55959.33,VA_GMAB,0.21,0.894
3223,58,9,50000.0,44470.76,VA_GMAB,0.476,1.124
3224,51,13,65525.4,67867.48,VA_GMAB,0.803,0.965
3225,61,4,102064.96,107898.83,FIA_CAPPED,0.26,0.946
3226,52,2,50000.0,60604.64,VA_GMAB,0.997,0.825
3227,62,1,83944.65,86069.84,FIA_CAPPED,0.23,0.975
3228,64,5,68164.79,59703.7,VA_GMAB,0.314,1.142
3229,58,10,50000.0,52844.82,VA_GMAB,0.756,0.946
3230,45,3,50000.0,60893.68,FIA_CAPPED,0.771,0.821
3231,64,8,50551.28,52332.37,VA_GMWB,0.963,0.966
3232,57,12,92899.81,96322.25,VA_GMWB,0.34,0.964
3233,51,6,71376.71,85555.7,VA_GMWB,0.357,0.834
3234,61,1,57584.04,54261.66,VA_GMAB,0.432,1.061
3235,45,7,50000.0,54394.79,VA_GMAB,0.358,0.919
3236,71,4,52987.84,65145.49,FIA_CAPPED,0.982,0.813
3237,65,14,79976.47,88091.57,FIA_UNCAPPED,0.994,0.908
3238,49,14,50000.0,50452.22,FIA_CAPPED,0.999,0.991
3239,61,11,50000.0,59674.11,VA_GMWB,0.288,0.838
3240,49,5,104481.4,131855.66,FIA_CAPPED,0.678,0.792
3241,51,8,72730.36,73908.18,VA_GMWB,0.775,0.984
3242,73,12,55279.22,49138.97,VA_GMAB,0.393,1.125
3243,69,4,50000.0,46900.52,VA_GMWB,0.48,1.066
3244,71,13,95539.62,98053.9,VA_GMWB,0.729,0.974
3245,68,6,50000.0,43291.04,FIA_UNCAPPED,0.571,1.155
3246,61,2,63482.6,67839.28,VA_GMWB,0.244,0.936
3247,67,12,146977.72,142462.15,VA_GMAB,0.707,1.032
3248,71,3,50000.0,56155.94,VA_GMAB,0.608,0.89
3249,72,1,63046.4,60689.27,VA_GMWB,0.623,1.039
3250,74,4,50000.0,59640.01,FIA_CAPPED,0.782,0.838
3251,47,13,50000.0,60589.91,FIA_CAPPED,0.283,0.825
3252,65,11,50000.0,45401.2,VA_GMAB,0.253,1.101
3253,62,7,50000.0,49970.37,VA_GMAB,0.481,1.001
3254,46,5,54371.01,48544.49,FIA_CAPPED,0.953,1.12
3255,72,13,91722.91,88826.34,VA_GMAB,0.324,1.033
3256,68,11,134428.87,153314.7,VA_GMAB,0.53,0.877
3257,54,4,55027.49,44021.99,VA_GMWB,0.453,1.25
3258,69,10,56453.93,64955.93,FIA_UNCAPPED,0.979,0.869
3259,49,13,61283.68,71506.29,FIA_UNCAPPED,0.42,0.857
3260,61,5,50000.0,52233.22,FIA_CAPPED,0.396,0.957
3261,67,2,71483.61,82008.69,FIA_UNCAPPED,0.564,0.872
3262,73,11,50000.0,56511.49,FIA_UNCAPPED,0.227,0.885
3263,55,2,70856.05,86693.67,VA_GMWB,0.704,0.817
3264,69,13,50000.0,59016.03,VA_GMWB,0.695,0.847
3265,58,12,76441.02,74725.9,FIA_CAPPED,0.217,1.023
3266,66,7,97343.74,98854.69,VA_GMAB,0.399,0.985
3267,54,13,50915.53,51159.88,FIA_UNCAPPED,0.707,0.995
3268,58,7,50000.0,57560.85,VA_GMWB,0.558,0.869
3269,49,10,54512.38,59143.9,VA_GMWB,0.656,0.922
3270,65,9,58023.33,54147.77,VA_GMWB,0.608,1.072
3271,64,9,50000.0,53877.82,VA_GMAB,0.711,0.928
3272,46,2,50000.0,48860.64,FIA_CAPPED,0.367,1.023
3273,46,11,87891.53,84207.23,FIA_UNCAPPED,0.997,1.044
3274,48,10,50000.0,49352.83,VA_GMWB,0.772,1.013
3275,74,9,175080.34,182244.19,VA_GMAB,0.339,0.961
3276,47,10,64264.23,65472.15,VA_GMWB,0.768,0.982
3277,50,1,94882.67,115830.95,FIA_UNCAPPED,0.621,0.819
3278,50,3,75593.32,75861.98,VA_GMAB,0.875,0.996
3279,55,11,59747.47,47797.98,FIA_UNCAPPED,0.606,1.25
